AI #1,AI #2
1.81731474,2.53404737
1.77632976,2.519288
1.74707973,2.506134
1.72749388,2.481097
1.71637237,2.469488
1.70401824,2.44723964
1.71122265,2.43126965
1.73464882,2.43224478
1.72833765,2.43181729
1.76546025,2.4475956
1.82668865,2.42008233
1.84109175,2.45126629
1.90395808,2.46038818
1.97260439,2.47786474
2.04202867,2.49456882
2.1166358,2.507175
2.197576,2.51146483
2.28460836,2.50985956
2.3730433,2.492202
2.479711,2.48615384
2.55482221,2.46915936
2.665336,2.42261338
2.74921823,2.44135
2.83630013,2.446089
2.89415383,2.46804166
2.95389748,2.47014
3.0242424,2.48616481
3.090862,2.50095677
3.13661361,2.5074544
3.17024636,2.5105443
3.1943028,2.5125494
3.211166,2.51015
3.22489524,2.52859616
3.26160169,2.51081824
3.211396,2.51586962
3.22234225,2.52898526
3.20587373,2.54647279
3.18805742,2.574808
3.134937,2.58904123
3.08770084,2.6115582
3.02785826,2.63378477
2.97008681,2.64353657
2.89033246,2.649919
2.8018086,2.6566813
2.68758416,2.671176
2.586609,2.6851902
2.47644019,2.70141768
2.37281322,2.689858
2.278993,2.68451619
2.185967,2.65884924
2.07381535,2.63838124
2.00309253,2.60685754
1.94269156,2.57921815
1.89653468,2.55993366
1.80167353,2.54042435
1.7866075,2.52117276
1.75299108,2.507816
1.73356414,2.49493051
1.71768725,2.477399
1.71004474,2.45162249
1.70656586,2.42340779
1.70408678,2.41250539
1.727083,2.43348837
1.74773717,2.429845
1.80208445,2.43830943
1.83295608,2.45855284
1.89187789,2.46888
1.940596,2.47290659
2.00868082,2.489123
2.07577944,2.50125813
2.1443572,2.50922942
2.23623276,2.51062655
2.330601,2.50281954
2.43302274,2.489945
2.53615117,2.47123027
2.637428,2.458991
2.73923063,2.482275
2.789376,2.43477583
2.85852122,2.453907
2.92494321,2.46446967
2.99779272,2.47743821
3.05396366,2.50755858
3.115477,2.502984
3.15600777,2.50791454
3.182135,2.50912
3.20363832,2.505515
3.21930718,2.50490141
3.23056555,2.507668
3.23472929,2.51725554
3.22793579,2.52062488
3.1954205,2.53605247
3.15903187,2.56793785
3.13276744,2.58289433
3.09050584,2.61786938
3.013703,2.65659618
2.9311614,2.65482235
2.81989169,2.655699
2.72607112,2.66493034
2.63356566,2.67765427
2.5374167,2.69213152
2.42563748,2.70356512
2.317288,2.69763732
2.20774412,2.675504
2.108692,2.645317
2.02818441,2.62028
1.97720647,2.598311
1.9176271,2.57184958
1.86136782,2.568431
1.8150686,2.52582955
1.81339765,2.5243504
1.75562632,2.50440836
1.726946,2.49186254
1.71305788,2.46800327
1.70861483,2.44693828
1.70848334,2.43317342
1.71360576,2.42543483
1.72876489,2.41186452
1.75772452,2.44105434
1.8008517,2.436666
1.84722769,2.45293736
1.874867,2.4507184
1.9475894,2.46984959
2.0193913,2.48641133
2.1107955,2.50512052
2.17974877,2.50966787
2.26466632,2.5109005
2.36311626,2.49966931
2.459988,2.48503613
2.56478214,2.47038651
2.664284,2.459758
2.752341,2.44797921
2.84271,2.45458078
2.88347054,2.460021
2.94996953,2.47215056
3.02958417,2.48934221
3.09042358,2.49890232
3.13809276,2.49634385
3.17082167,2.51106477
3.18342257,2.511958
3.21506119,2.50720239
3.22662115,2.50922942
3.235551,2.512955
3.234072,2.52128243
3.21747184,2.53747153
3.18592072,2.59098077
3.15342736,2.570836
3.10847545,2.61460972
3.05330634,2.633456
2.96819663,2.65252137
2.88672471,2.64824271
2.82870674,2.68154144
2.71053958,2.666163
2.592668,2.68421483
2.487337,2.698503
2.37777138,2.70330763
2.26195455,2.68772125
2.15906715,2.661205
2.07182121,2.63608575
2.000841,2.59972453
1.94751263,2.59179139
1.87588048,2.560591
1.82925808,2.53867674
1.78490913,2.52790046
1.77813768,2.52960968
1.75099683,2.49586177
1.71867347,2.48674536
1.70667541,2.46378469
1.70809984,2.441487
1.71497536,2.43069434
1.73253417,2.43069434
1.7649672,2.43315959
1.81052136,2.43146133
1.86610126,2.44310331
1.90811086,2.45637226
1.981288,2.46060729
2.042593,2.4814806
2.1266067,2.512407
2.22423458,2.50881863
2.29960871,2.513437
2.40464377,2.49090362
2.49565363,2.4801054
2.600064,2.46992087
2.7044034,2.4623878
2.79540253,2.45633388
2.87552667,2.46893477
2.94641924,2.4608264
3.011176,2.465894
3.054813,2.502984
3.14959764,2.52504063
3.13805985,2.51605034
3.1932838,2.518532
3.21902227,2.51455474
3.225498,2.52293682
3.242509,2.5222137
3.23535943,2.52389026
3.233346,2.5273087
3.22023845,2.53246951
3.1933167,2.5476234
3.1556735,2.571384
3.11640573,2.588696
3.0787816,2.60976124
3.01028848,2.655573
2.94615626,2.64535
2.87475967,2.64860415
2.79586816,2.65501428
2.70346665,2.67976642
2.6017077,2.66972423
2.497341,2.690351
2.37130117,2.703072
2.26252985,2.688625
2.15950537,2.662876
2.079798,2.64055085
2.01415372,2.61681771
1.95027936,2.595517
1.89157665,2.559468
1.83103859,2.52928114
1.77466428,2.52733612
1.75338006,2.499505
1.72629952,2.51974845
1.69099581,2.48247218
1.708675,2.462196
1.706648,2.43299532
1.72349453,2.42288733
1.73067141,2.42329812
1.76101172,2.42665648
1.79345572,2.432146
1.82971275,2.43911481
1.87730491,2.44885564
1.92346179,2.450513
1.98249328,2.462744
2.045661,2.49616313
2.115266,2.50613952
2.20467615,2.50873637
2.26828218,2.49920368
2.32966948,2.49813533
2.42599916,2.48618674
2.52043319,2.47581029
2.614911,2.46978378
2.70407486,2.460306
2.787749,2.454696
2.85424781,2.45482731
2.9225328,2.46090865
2.98576641,2.47550344
3.03961,2.47277522
3.080343,2.479015
3.14572978,2.510161
3.17319131,2.513996
3.194796,2.512681
3.21303964,2.501439
3.21185637,2.51262617
3.18950367,2.54068732
3.23811245,2.513215
3.23585248,2.52259731
3.21182346,2.53881383
3.17682076,2.56228948
3.13822412,2.58930421
3.09670758,2.6135304
3.04297924,2.63274384
2.974623,2.65790677
2.91009641,2.66623163
2.84428787,2.65054369
2.75598431,2.670683
2.62827873,2.67114854
2.5212276,2.6804347
2.426591,2.68837857
2.2714324,2.69722652
2.20060015,2.673948
2.11293769,2.647892
2.040681,2.624082
1.97792959,2.60304451
1.92543411,2.58203959
1.87420952,2.5564
1.81854749,2.52015924
1.78010166,2.51609135
1.75918734,2.49939537
1.72187841,2.47912478
1.72571337,2.46285343
1.698348,2.44458246
1.70711362,2.4123137
1.7064836,2.43524146
1.72307813,2.426788
1.77526689,2.43274879
1.81668472,2.44313073
1.86317575,2.45259213
1.91598356,2.46329165
1.982411,2.48279548
2.057933,2.50643539
2.14678979,2.50351
2.20670319,2.52525425
2.31263113,2.50533962
2.3918786,2.50489044
2.5094924,2.47777152
2.595243,2.480111
2.73160458,2.44247317
2.7990458,2.453677
2.87045336,2.45502448
2.92853737,2.46268368
2.9897,2.47715259
3.04891253,2.49335265
3.105024,2.50238132
3.15170145,2.54226518
3.18449068,2.51396847
3.209802,2.50123072
3.22615528,2.48266935
3.23314047,2.50391531
3.2491982,2.50472617
3.216787,2.523556
3.211418,2.54662061
3.15811133,2.57017851
3.129157,2.59853
3.074974,2.62345767
3.01462746,2.63798666
2.94842458,2.644824
2.86372018,2.65071344
2.77404165,2.649393
2.69054818,2.69505143
2.6114924,2.68006229
2.50107741,2.69636631
2.39289761,2.693638
2.26447463,2.6704638
2.19339037,2.67142248
2.093845,2.64285183
2.00629759,2.616993
1.94509113,2.59009314
1.89844668,2.56852961
1.85183513,2.54798484
1.803728,2.52996588
1.76441932,2.51465321
1.73771143,2.50470972
1.736013,2.482631
1.68974662,2.48306942
1.710209,2.439816
1.71146917,2.42702365
1.73042488,2.42422962
1.76704907,2.41305327
1.80890524,2.43852854
1.85818875,2.44806528
1.91849828,2.459988
1.98065794,2.47811127
2.0489645,2.495292
2.125374,2.50525761
2.215606,2.50328517
2.312056,2.48421979
2.38916683,2.49827242
2.50219512,2.54522371
2.617349,2.47471452
2.71076417,2.46094155
2.78789687,2.47130418
2.854626,2.460306
2.93524313,2.46290827
2.99671268,2.47594714
3.05604553,2.49484825
3.11485815,2.50783253
3.15830874,2.51340413
3.18460584,2.515705
3.20232344,2.52599382
3.21988249,2.5243504
3.23541427,2.519858
3.243495,2.52506256
3.2365427,2.52346277
3.2167213,2.56281
3.18818879,2.528032
3.13721061,2.5806427
3.10102463,2.60368
3.0439105,2.6272378
2.97774577,2.64058352
2.90509987,2.64650059
2.80850029,2.65421581
2.70550466,2.666848
2.61247849,2.673488
2.50473714,2.706869
2.38278413,2.70727968
2.26751518,2.66586185
2.14443946,2.659808
2.06987619,2.62866235
2.003602,2.60984874
1.95069027,2.58573771
1.89916992,2.56359887
1.84153,2.54360747
1.78786755,2.52604866
1.75450313,2.51164
1.73165762,2.49907231
1.7215004,2.48723865
1.71157324,2.47967815
1.70736563,2.41847157
1.74516773,2.43839169
1.72078264,2.414697
1.7485534,2.42488146
1.78510094,2.43343353
1.82038271,2.4436512
1.88020861,2.45277286
1.94482815,2.46353817
1.994957,2.48030257
2.056043,2.49443746
2.13783765,2.50594234
2.21408558,2.50770926
2.29271674,2.50427151
2.39056373,2.47148228
2.5005734,2.47827554
2.622044,2.4801712
2.68897033,2.46202612
2.77279234,2.446741
2.8324213,2.4634726
2.90861726,2.46057987
2.95145965,2.512681
3.025941,2.483261
3.09617615,2.5036962
3.15051818,2.510906
3.17860126,2.5138588
3.201666,2.513722
3.22056723,2.5138588
3.231579,2.506134
3.23020959,2.52854156
3.24423456,2.52700734
3.21047568,2.53858376
3.1628778,2.56113338
3.11889577,2.59400487
3.08242488,2.602064
3.0500958,2.63141251
2.973341,2.645613
2.89289355,2.64874125
2.81144929,2.654028
2.71379924,2.66577959
2.61238,2.681377
2.505066,2.696432
2.38357854,2.70059586
2.27722335,2.69248748
2.19239044,2.65472651
2.11967635,2.67890072
2.06934476,2.62605453
1.97996759,2.60452366
1.92118824,2.5813
1.87360692,2.55366063
1.80676854,2.5398
1.77888274,2.51974845
1.743409,2.507175
1.72634339,2.49254727
1.71407139,2.47527337
1.70812726,2.451677
1.709305,2.43498135
1.71574235,2.45230722
1.73678553,2.4583447
1.73741007,2.44400716
1.80860388,2.43611813
1.85055315,2.430371
1.89169991,2.45996356
1.93831968,2.461566
1.99653482,2.42820144
2.076741,2.50304961
2.091229,2.5054903
2.19129753,2.50919652
2.26762486,2.5074544
2.35588455,2.4986012
2.451836,2.48628521
2.55634522,2.472441
2.6659987,2.456827
2.75053859,2.45742416
2.83542347,2.45551229
2.92302585,2.45553946
2.96778584,2.46731853
3.013532,2.455704
3.07889128,2.50199771
3.09814835,2.51101
3.17002726,2.51342058
3.18723559,2.51100445
3.20925951,2.50801325
3.22349834,2.508353
3.23223662,2.51005125
3.23529363,2.51442313
3.23092175,2.52167964
3.214486,2.534924
3.17780137,2.56879258
3.1413,2.58783913
3.058237,2.59847546
2.99591827,2.64074254
2.94102836,2.64797974
2.87278724,2.65698647
2.8019166,2.65337062
2.69799352,2.6694777
2.59249282,2.6831522
2.485562,2.69925356
2.374161,2.70465
2.26751518,2.68974829
2.16410756,2.65936971
2.08170438,2.646073
1.99651837,2.59672213
1.96690679,2.589655
1.886876,2.52678275
1.83625412,2.54371166
1.80137765,2.51971555
1.76906514,2.519288
1.745984,2.4976697
1.74700844,2.487896
1.71223068,2.468173
1.70763409,2.4468286
1.70825326,2.429089
1.71694767,2.42390084
1.73902619,2.427873
1.77350283,2.402266
1.78241086,2.44427562
1.84542525,2.45062
1.89424741,2.457416
1.92865551,2.46721983
1.99209714,2.48707414
2.04870152,2.49078035
2.128053,2.49756026
2.1908977,2.50977731
2.2533257,2.51333833
2.344281,2.50189924
2.44080234,2.4869318
2.55596161,2.47222185
2.664821,2.46115518
2.75352979,2.45528746
2.83284855,2.45074582
2.90316057,2.4624207
2.96486831,2.46366143
3.0020268,2.49175286
3.07374144,2.49687529
3.12871885,2.49909425
3.17158866,2.49493051
3.15041947,2.502984
3.21160984,2.50547671
3.22637439,2.504792
3.23346925,2.50832558
3.23585248,2.513437
3.23065877,2.522115
3.20996618,2.541553
3.17134213,2.57113719
3.12954068,2.598256
3.07760382,2.60798073
2.99829054,2.63075519
2.95439053,2.63707185
2.8516674,2.65246654
2.75672388,2.65621948
2.65159,2.65994477
2.522652,2.692159
2.40823221,2.70423913
2.28893638,2.692871
2.18958831,2.66983914
2.10455561,2.64676881
2.02393842,2.61937618
1.95463479,2.5822587
1.89426112,2.56390572
1.82077169,2.549497
1.83355868,2.52757168
1.75959826,2.516231
1.738944,2.512188
1.71730375,2.50791454
1.69552648,2.457594
1.71100342,2.43546057
1.70949686,2.42392826
1.72442591,2.42313385
1.75085449,2.430108
1.78589523,2.435762
1.82803631,2.443421
1.87360692,2.41598439
1.92836511,2.43447447
2.01275444,2.48701787
2.09647465,2.50553155
2.15944529,2.50627112
2.25542951,2.47349834
2.32630014,2.48266935
2.40851164,2.4887507
2.52073455,2.47770047
2.627101,2.46698976
2.73119378,2.4588542
2.8175633,2.45436168
2.88902569,2.45768714
2.95389748,2.47392
3.01980472,2.46460652
3.0830276,2.50901031
3.14153886,2.5212276
3.19248939,2.50695586
3.195585,2.49782324
3.208832,2.51679
3.21497917,2.51310825
3.22289562,2.51613259
3.24489212,2.51898146
3.22464871,2.530404
3.191969,2.55031872
3.15079761,2.57984829
3.104038,2.608419
3.05242968,2.6283884
2.99487734,2.6139524
2.90604234,2.64386535
2.81799054,2.65113544
2.714621,2.66325951
2.600831,2.67586017
2.49041057,2.69708967
2.37971616,2.71512771
2.29515457,2.7008698
2.18007755,2.66786146
2.08905125,2.64361882
2.01911736,2.61925
1.9546622,2.59340763
1.89576769,2.56782269
1.84440625,2.558438
1.791593,2.53284216
1.76077616,2.51561213
1.736161,2.50255656
1.722618,2.49128175
1.69330776,2.467346
1.75920379,2.44986367
1.69507182,2.44628072
1.73163021,2.43058467
1.742916,2.42855763
1.78027427,2.43326378
1.82637393,2.44045782
1.87747478,2.4487462
1.92441511,2.460777
1.98750615,2.474742
2.0566237,2.48727131
2.13151,2.50377822
2.22267318,2.50917482
2.319452,2.50202513
2.41189742,2.48516774
2.54021072,2.46507239
2.60702181,2.47179723
2.69202185,2.460799
2.78117466,2.457457
2.855475,2.45625186
2.92823052,2.46383953
2.991223,2.478692
3.05007386,2.49405384
3.1114614,2.50931168
3.15821,2.512188
3.187071,2.53020144
3.21087,2.55823517
3.23146963,2.54815483
3.24533033,2.568398
3.2467823,2.5806973
3.2385478,2.60672617
3.21323681,2.61119652
3.17849183,2.62677217
3.13707376,2.64660454
3.08750343,2.668064
3.02654338,2.69114542
2.94677544,2.71300483
2.8658843,2.73926353
2.753464,2.73771858
2.69307923,2.75740862
2.61428642,2.746561
2.52477765,2.74064422
2.40067172,2.69519949
2.28230739,2.62800479
2.187775,2.60080385
2.08614755,2.57891679
2.01443315,2.55412626
1.95584011,2.53177929
1.91010785,2.5130918
1.86486864,2.492191
1.80890524,2.47370481
1.76589859,2.50909257
1.74384737,2.45419741
1.70710278,2.49026275
1.70545447,2.46487665
1.69668245,2.438523
1.71045554,2.423271
1.73280811,2.43825459
1.775979,2.45151281
1.80720687,2.453129
1.84969854,2.45456433
1.89443636,2.4573257
1.94456518,2.46215773
2.00947523,2.47359133
2.08071828,2.48168325
2.15753317,2.491972
2.25825644,2.47835779
2.33753133,2.48449373
2.42287636,2.48743582
2.53539515,2.46830463
2.63994813,2.50755858
2.721702,2.485603
2.80468869,2.48619223
2.8769784,2.49339652
2.94313216,2.50495625
2.99720573,2.51551628
3.044442,2.528032
3.09949064,2.54067659
3.14900613,2.54929972
3.18092418,2.55643272
3.20377,2.55242252
3.23757815,2.59494162
3.27750063,2.58049464
3.26108122,2.60696721
3.25698876,2.6228
3.23618126,2.63871
3.205734,2.640674
3.1799984,2.65274048
3.12639046,2.67864871
3.09960032,2.69229031
3.03326559,2.70626068
2.9654026,2.715662
2.880019,2.72004485
2.78392482,2.726126
2.68874025,2.72789
2.58628559,2.70522523
2.43850112,2.73754883
2.36025643,2.70895624
2.26162577,2.63712668
2.16232681,2.60655618
2.068523,2.570699
1.99860573,2.542824
1.93392587,2.54653859
1.89187789,2.51405072
1.83758545,2.492383
1.7885015,2.47680426
1.74823022,2.46682549
1.72919226,2.461007
1.71678329,2.44458246
1.71075141,2.4475956
1.70667541,2.44595218
1.71600258,2.44328117
1.70905852,2.4485817
1.74445,2.44628072
1.77994561,2.44220471
1.838188,2.437433
1.87014449,2.43977237
1.9034431,2.44785857
1.96550429,2.45584631
2.025133,2.465872
2.09028387,2.47198629
2.16131878,2.47543764
2.24390268,2.475728
2.33796954,2.472715
2.41731286,2.482809
2.51805,2.47874141
2.631703,2.48671269
2.69298077,2.53013015
2.83715463,2.49933529
2.892428,2.50676417
2.97036076,2.508353
3.03231239,2.52882075
3.07728052,2.53828788
3.12093377,2.54736042
3.16471314,2.55623555
3.19584775,2.56218529
3.218321,2.572452
3.236866,2.5800674
3.24420738,2.58932614
3.256589,2.60299516
3.25746536,2.62471771
3.18857241,2.63866067
3.15860462,2.66983366
3.11182833,2.68430257
3.03840446,2.71199131
2.99328852,2.70547175
2.90365362,2.713887
2.82634,2.71825886
2.74245214,2.72542477
2.65261459,2.7292707
2.55866814,2.72526026
2.46090865,2.70024514
2.3532548,2.67849
2.26329684,2.63392162
2.15895224,2.591901
2.07001328,2.60085845
2.0032022,2.5360744
1.94215739,2.5323627
1.93647337,2.50596976
1.82261252,2.49262953
1.81607115,2.47931647
1.76847351,2.4707427
1.73571169,2.461703
1.71939659,2.45581341
1.710357,2.44887757
1.7057879,2.44286227
1.70979822,2.45857477
1.71631765,2.42825627
1.74686062,2.44891047
1.78227937,2.44296622
1.8239603,2.44427562
1.86122537,2.4417336
1.9171834,2.452921
1.98805392,2.456471
2.05432272,2.466365
2.12482619,2.47282434
2.21136,2.47512555
2.29596,2.4760294
2.38546872,2.48019314
2.49542356,2.489397
2.61028171,2.506819
2.72489333,2.46389437
2.80698967,2.511777
2.87475967,2.50420022
2.946885,2.51248932
2.99681115,2.533423
3.07563138,2.53010273
3.125596,2.55018187
3.16811,2.555989
3.20254278,2.5645082
3.223197,2.57632
3.23864651,2.59280515
3.24403739,2.60669327
3.24086523,2.613432
3.225717,2.65134358
3.20633388,2.62293172
3.1542654,2.65754533
3.110667,2.646906
3.06100368,2.719579
2.99750161,2.70376253
2.92690182,2.67157316
2.87380075,2.724729
2.753108,2.72196221
2.66186237,2.728345
2.558701,2.72650957
2.45038962,2.70769072
2.34516835,2.67273188
2.244697,2.62540245
2.14800048,2.59979
2.05568671,2.57489014
1.97493279,2.555003
1.89593208,2.53149986
1.86084187,2.50123072
1.81827354,2.48243928
1.80854356,2.45180321
1.75729728,2.46210027
1.73510909,2.45967579
1.71793377,2.45247149
1.70692194,2.44521236
1.70815456,2.43910384
1.71653676,2.43803
1.73330116,2.444281
1.76400292,2.45637226
1.81413722,2.44521236
1.85969138,2.44756269
1.90431428,2.45455337
1.94814265,2.46137428
2.02676,2.46625018
2.10124087,2.47337222
2.208703,2.47197533
2.282154,2.47629237
2.36673212,2.47907
2.46751571,2.48720574
2.57206869,2.49701238
2.68786216,2.505778
2.78806114,2.53465
2.84251261,2.515738
2.93340778,2.5054493
3.00441,2.5218575
3.06902981,2.53966284
3.12874627,2.54815483
3.15756369,2.55787921
3.20081687,2.56533
3.243906,2.57612276
3.23996139,2.591189
3.24302936,2.6085012
3.24088168,2.620565
3.22612786,2.63140154
3.19427013,2.64170122
3.15942621,2.673696
3.08316445,2.68621469
3.070016,2.6962266
2.99846578,2.70878625
2.90346742,2.69730878
2.82463074,2.72499728
2.72804356,2.71360755
2.597407,2.73204279
2.509202,2.719771
2.40469861,2.693408
2.298168,2.653946
2.196075,2.615185
2.11109138,2.588844
2.03522444,2.56661749
1.96162,2.54007387
1.91269648,2.52621317
1.84884381,2.49665618
1.8219223,2.48283386
1.78250957,2.46725273
1.728617,2.5021348
1.735068,2.46546936
1.70772731,2.448023
1.703224,2.44746423
1.70990777,2.439597
1.71360576,2.43737817
1.72705555,2.43970656
1.75016415,2.4425993
1.7831341,2.442369
1.82624483,2.44121313
1.86866522,2.43145585
1.91672313,2.46166468
1.97739816,2.44904757
2.0459733,2.4496336
2.121402,2.46342874
2.213113,2.4772346
2.307591,2.49284863
2.41061544,2.47805643
2.51607776,2.49249244
2.625649,2.50101161
2.71993518,2.50255656
2.80238771,2.50205255
2.877422,2.49940085
2.945762,2.49484825
3.0164628,2.5167625
3.0471375,2.537729
3.0521667,2.56064034
3.17531419,2.55360579
3.19515753,2.5546248
3.21156049,2.61379337
3.23309135,2.61323452
3.270751,2.59595513
3.242947,2.61570549
3.2355895,2.62756658
3.21580076,2.636146
3.185592,2.64867
3.14597631,2.66610837
3.0924232,2.679065
3.02125669,2.69862366
2.95334983,2.702212
2.87324762,2.7206254
2.79445481,2.72447157
2.71161866,2.71635222
2.613925,2.742255
2.48942447,2.724811
2.429385,2.68535447
2.301948,2.652905
2.20714164,2.61530542
2.1276257,2.59361029
2.049003,2.57102776
1.97944164,2.54903674
1.92671609,2.52152348
1.88389289,2.52163839
1.84535944,2.509098
1.7945075,2.46396565
1.79401445,2.47221637
1.73718,2.485628
1.74003983,2.47268748
1.70933247,2.453677
1.71324968,2.44177747
1.72165918,2.43370748
1.7171942,2.440857
1.7402699,2.44384837
1.77937579,2.44567823
1.81773937,2.44336343
1.85766435,2.44419885
1.90873539,2.44220471
1.96497834,2.45354533
2.01198435,2.42823434
2.095023,2.470907
2.16680837,2.47593069
2.23795843,2.47027683
2.31249428,2.4711535
2.410188,2.48132181
2.50590944,2.49594951
2.601598,2.50498915
2.68780351,2.50416183
